"","season_name","season","episode","title","day","challenge_type","winners","winning_tribe"
"297","Survivor: Island of the Idols",39,12,"Just Go For It",36,"immunity","None",NA
"298","Survivor: Island of the Idols",39,13,"Mama, Look at Me Now",37,"reward","Dean",NA
"299","Survivor: Island of the Idols",39,13,"Mama, Look at Me Now",37,"reward","Noura",NA
"300","Survivor: Island of the Idols",39,13,"Mama, Look at Me Now",37,"immunity","Dean",NA
"301","Survivor: Island of the Idols",39,13,"Mama, Look at Me Now",38,"immunity","Noura",NA
"302","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Aubry","Kama"
"303","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Joe","Kama"
"304","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Eric","Kama"
"305","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Julia","Kama"
"306","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Ron","Kama"
"307","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Aurora","Kama"
"308","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Victoria","Kama"
"309","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Julie","Kama"
"310","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"reward","Gavin","Kama"
"311","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Aubry","Kama"
"312","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Joe","Kama"
"313","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Eric","Kama"
"314","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Julia","Kama"
"315","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Ron","Kama"
"316","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Aurora","Kama"
"317","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Victoria","Kama"
"318","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Julie","Kama"
"319","Survivor: Edge of Extinction",38,1,"It Smells Like Success",3,"immunity","Gavin","Kama"
"320","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Aubry","Kama"
"321","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Joe","Kama"
"322","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Eric","Kama"
"323","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Julia","Kama"
"324","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Ron","Kama"
"325","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Aurora","Kama"
"326","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Victoria","Kama"
"327","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Julie","Kama"
"328","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"reward","Gavin","Kama"
"329","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Aubry","Kama"
"330","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Joe","Kama"
"331","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Eric","Kama"
"332","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Julia","Kama"
"333","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Ron","Kama"
"334","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Aurora","Kama"
"335","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Victoria","Kama"
"336","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Julie","Kama"
"337","Survivor: Edge of Extinction",38,2,"One of Us is Going to Win the War",6,"immunity","Gavin","Kama"
"338","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Chris","Manu"
"339","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Rick","Manu"
"340","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Wendy","Manu"
"341","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","David","Manu"
"342","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Kelley","Manu"
"343","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Wardog","Manu"
"344","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"reward","Lauren","Manu"
"345","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Aubry","Kama"
"346","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Joe","Kama"
"347","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Eric","Kama"
"348","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Julia","Kama"
"349","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Ron","Kama"
"350","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Aurora","Kama"
"351","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Victoria","Kama"
"352","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Julie","Kama"
"353","Survivor: Edge of Extinction",38,3,"Betrayals Are Going to Get Exposed",8,"immunity","Gavin","Kama"
"354","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Joe","Kama"
"355","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Julia","Kama"
"356","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Ron","Kama"
"357","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Aurora","Kama"
"358","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Julie","Kama"
"359","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Aubry","Manu"
"360","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Wendy","Manu"
"361","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Eric","Manu"
"362","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Victoria","Manu"
"363","Survivor: Edge of Extinction",38,4,"I Need a Dance Partner",11,"immunity","Gavin","Manu"
"364","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Joe","Kama"
"365","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Julia","Kama"
"366","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Ron","Kama"
"367","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Aurora","Kama"
"368","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Julie","Kama"
"369","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Aubry","Manu"
"370","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Wendy","Manu"
"371","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Eric","Manu"
"372","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Victoria","Manu"
"373","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"reward","Gavin","Manu"
"374","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Joe","Kama"
"375","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Julia","Kama"
"376","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Ron","Kama"
"377","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Aurora","Kama"
"378","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Julie","Kama"
"379","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","David","Lesu"
"380","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Kelley","Lesu"
"381","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Wardog","Lesu"
"382","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Lauren","Lesu"
"383","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",13,"immunity","Rick","Lesu"
"384","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"reward","Joe","Kama"
"385","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"reward","Julia","Kama"
"386","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"reward","Ron","Kama"
"387","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"reward","Aurora","Kama"
"388","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"reward","Julie","Kama"
"389","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"immunity","Joe","Kama"
"390","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"immunity","Julia","Kama"
"391","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"immunity","Ron","Kama"
"392","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"immunity","Aurora","Kama"
"393","Survivor: Edge of Extinction",38,5,"It's Like the Worst Cocktail Party Ever",16,"immunity","Julie","Kama"
"394","Survivor: Edge of Extinction",38,6,"There's Always a Twist",19,"reward","Rick",NA
"395","Survivor: Edge of Extinction",38,6,"There's Always a Twist",19,"immunity","Julie",NA
"396","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Aurora",NA
"397","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Eric",NA
"398","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Julia",NA
"399","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Rick",NA
"400","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Wardog",NA
"401","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"reward","Victoria",NA
"402","Survivor: Edge of Extinction",38,7,"I'm the Puppet Master",22,"immunity","Aurora",NA
"403","Survivor: Edge of Extinction",38,8,"Y'all Making Me Crazy",23,"immunity","Gavin",NA
"404","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",25,"immunity","Aurora",NA
"405","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",27,"reward","Gavin",NA
"406","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",27,"reward","Kelley",NA
"407","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",27,"reward","Lauren",NA
"408","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",27,"reward","Julie",NA
"409","Survivor: Edge of Extinction",38,9,"Blood of a Blindside",27,"immunity","Rick",NA
"410","Survivor: Edge of Extinction",38,10,"Fasten Your Seatbelts",29,"reward","Julie",NA
"411","Survivor: Edge of Extinction",38,10,"Fasten Your Seatbelts",29,"reward","Lauren",NA
"412","Survivor: Edge of Extinction",38,10,"Fasten Your Seatbelts",29,"reward","Rick",NA
"413","Survivor: Edge of Extinction",38,10,"Fasten Your Seatbelts",29,"reward","Wardog",NA
"414","Survivor: Edge of Extinction",38,10,"Fasten Your Seatbelts",29,"immunity","Rick",NA
"415","Survivor: Edge of Extinction",38,11,"Awkward",31,"reward","Ron",NA
"416","Survivor: Edge of Extinction",38,11,"Awkward",31,"reward","Gavin",NA
"417","Survivor: Edge of Extinction",38,11,"Awkward",31,"reward","Julie",NA
"418","Survivor: Edge of Extinction",38,11,"Awkward",31,"immunity","Gavin",NA
"419","Survivor: Edge of Extinction",38,12,"Idol or Bust",34,"reward","Gavin",NA
"420","Survivor: Edge of Extinction",38,12,"Idol or Bust",34,"reward","Victoria",NA
"421","Survivor: Edge of Extinction",38,12,"Idol or Bust",34,"reward","Lauren",NA
"422","Survivor: Edge of Extinction",38,12,"Idol or Bust",34,"immunity","Rick",NA
"423","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",36,"reward","Chris",NA
"424","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",36,"reward","Julie",NA
"425","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",36,"reward","Chris",NA
"426","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",36,"reward","Lauren",NA
"427","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",36,"immunity","Julie",NA
"428","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",37,"immunity","Rick",NA
"429","Survivor: Edge of Extinction",38,13,"I See The Million Dollars",38,"immunity","Chris",NA
"430","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Pat","David"
"431","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Jessica","David"
"432","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Bi","David"
"433","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Lyrsa","David"
"434","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Elizabeth","David"
"435","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Carl","David"
"436","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Gabby","David"
"437","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Christian","David"
"438","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Davie","David"
"439","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Nick","David"
"440","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Jeremy","Goliath"
"441","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Natalia","Goliath"
"442","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Natalie","Goliath"
"443","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","John","Goliath"
"444","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Dan","Goliath"
"445","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Alec","Goliath"
"446","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Alison","Goliath"
"447","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Kara","Goliath"
"448","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Angelina","Goliath"
"449","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"reward","Mike","Goliath"
"450","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Jeremy","Goliath"
"451","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Natalia","Goliath"
"452","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Natalie","Goliath"
"453","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","John","Goliath"
"454","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Dan","Goliath"
"455","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Alec","Goliath"
"456","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Alison","Goliath"
"457","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Kara","Goliath"
"458","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Angelina","Goliath"
"459","Survivor: David vs. Goliath",37,1,"Appearances are Deceiving",3,"immunity","Mike","Goliath"
"460","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Jeremy","Goliath"
"461","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Natalia","Goliath"
"462","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Natalie","Goliath"
"463","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","John","Goliath"
"464","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Dan","Goliath"
"465","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Alec","Goliath"
"466","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Alison","Goliath"
"467","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Kara","Goliath"
"468","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Angelina","Goliath"
"469","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"reward","Mike","Goliath"
"470","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"immunity","Jeremy","Goliath"
"471","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"immunity","Natalia","Goliath"
"472","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"immunity","Natalie","Goliath"
"473","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"immunity","John","Goliath"
"474","Survivor: David vs. Goliath",37,2,"The Chicken Has Flown the Coop",6,"immunity","Dan","Goliath"
